date,sku_id,store_id,quantity,price,is_promoted
2023-07-26,SKU-1026,STORE-001,29,239.47,False
2023-07-27,SKU-1026,STORE-001,48,239.47,False
2023-07-28,SKU-1026,STORE-001,52,239.47,False
2023-07-29,SKU-1026,STORE-001,57,239.47,False
2023-07-30,SKU-1026,STORE-001,48,239.47,False
2023-07-31,SKU-1026,STORE-001,52,239.47,False
2023-08-01,SKU-1026,STORE-001,41,239.47,False
2023-08-02,SKU-1026,STORE-001,45,239.47,False
2023-08-03,SKU-1026,STORE-001,56,239.47,False
2023-08-04,SKU-1026,STORE-001,34,239.47,False
2023-08-05,SKU-1026,STORE-001,86,192.47,True
2023-08-06,SKU-1026,STORE-001,44,239.47,False
2023-08-07,SKU-1026,STORE-001,29,239.47,False
2023-08-08,SKU-1026,STORE-001,29,239.47,False
2023-08-09,SKU-1026,STORE-001,30,239.47,False
2023-08-10,SKU-1026,STORE-001,39,239.47,False
2023-08-11,SKU-1026,STORE-001,43,239.47,False
2023-08-12,SKU-1026,STORE-001,49,239.47,False
2023-08-13,SKU-1026,STORE-001,43,239.47,False
2023-08-14,SKU-1026,STORE-001,42,239.47,False
2023-08-15,SKU-1026,STORE-001,37,239.47,False
2023-08-16,SKU-1026,STORE-001,38,239.47,False
2023-08-17,SKU-1026,STORE-001,35,239.47,False
2023-08-18,SKU-1026,STORE-001,35,239.47,False
2023-08-19,SKU-1026,STORE-001,53,239.47,False
2023-08-20,SKU-1026,STORE-001,48,239.47,False
2023-08-21,SKU-1026,STORE-001,24,239.47,False
2023-08-22,SKU-1026,STORE-001,25,239.47,False
2023-08-23,SKU-1026,STORE-001,53,185.02,True
2023-08-24,SKU-1026,STORE-001,42,239.47,False
2023-08-25,SKU-1026,STORE-001,30,239.47,False
2023-08-26,SKU-1026,STORE-001,57,239.47,False
2023-08-27,SKU-1026,STORE-001,50,239.47,False
2023-08-28,SKU-1026,STORE-001,31,239.47,False
2023-08-29,SKU-1026,STORE-001,47,239.47,False
2023-08-30,SKU-1026,STORE-001,35,239.47,False
2023-08-31,SKU-1026,STORE-001,38,239.47,False
2023-09-01,SKU-1026,STORE-001,56,208.16,True
2023-09-02,SKU-1026,STORE-001,54,239.47,False
2023-09-03,SKU-1026,STORE-001,45,239.47,False
2023-09-04,SKU-1026,STORE-001,38,239.47,False
2023-09-05,SKU-1026,STORE-001,66,197.42,True
2023-09-06,SKU-1026,STORE-001,32,239.47,False
2023-09-07,SKU-1026,STORE-001,29,239.47,False
2023-09-08,SKU-1026,STORE-001,41,239.47,False
2023-09-09,SKU-1026,STORE-001,41,239.47,False
2023-09-10,SKU-1026,STORE-001,55,239.47,False
2023-09-11,SKU-1026,STORE-001,42,239.47,False
2023-09-12,SKU-1026,STORE-001,50,239.47,False
2023-09-13,SKU-1026,STORE-001,42,239.47,False
2023-09-14,SKU-1026,STORE-001,36,239.47,False
2023-09-15,SKU-1026,STORE-001,29,239.47,False
2023-09-16,SKU-1026,STORE-001,61,239.47,False
2023-09-17,SKU-1026,STORE-001,43,239.47,False
2023-09-18,SKU-1026,STORE-001,52,188.38,True
2023-09-19,SKU-1026,STORE-001,41,239.47,False
2023-09-20,SKU-1026,STORE-001,33,239.47,False
2023-09-21,SKU-1026,STORE-001,42,239.47,False
2023-09-22,SKU-1026,STORE-001,50,239.47,False
2023-09-23,SKU-1026,STORE-001,51,239.47,False
2023-09-24,SKU-1026,STORE-001,47,239.47,False
2023-09-25,SKU-1026,STORE-001,32,239.47,False
2023-09-26,SKU-1026,STORE-001,35,239.47,False
2023-09-27,SKU-1026,STORE-001,31,239.47,False
2023-09-28,SKU-1026,STORE-001,61,182.51,True
2023-09-29,SKU-1026,STORE-001,50,239.47,False
2023-09-30,SKU-1026,STORE-001,40,239.47,False
2023-10-01,SKU-1026,STORE-001,51,239.47,False
2023-10-02,SKU-1026,STORE-001,31,239.47,False
2023-10-03,SKU-1026,STORE-001,34,239.47,False
2023-10-04,SKU-1026,STORE-001,41,239.47,False
2023-10-05,SKU-1026,STORE-001,42,239.47,False
2023-10-06,SKU-1026,STORE-001,38,239.47,False
2023-10-07,SKU-1026,STORE-001,41,239.47,False
2023-10-08,SKU-1026,STORE-001,52,239.47,False
2023-10-09,SKU-1026,STORE-001,44,239.47,False
2023-10-10,SKU-1026,STORE-001,34,239.47,False
2023-10-11,SKU-1026,STORE-001,41,239.47,False
2023-10-12,SKU-1026,STORE-001,37,239.47,False
2023-10-13,SKU-1026,STORE-001,44,239.47,False
2023-10-14,SKU-1026,STORE-001,58,239.47,False
2023-10-15,SKU-1026,STORE-001,46,239.47,False
2023-10-16,SKU-1026,STORE-001,37,239.47,False
2023-10-17,SKU-1026,STORE-001,36,239.47,False
2023-10-18,SKU-1026,STORE-001,43,239.47,False
2023-10-19,SKU-1026,STORE-001,47,239.47,False
2023-10-20,SKU-1026,STORE-001,42,239.47,False
2023-10-21,SKU-1026,STORE-001,44,239.47,False
2023-10-22,SKU-1026,STORE-001,54,239.47,False
2023-10-23,SKU-1026,STORE-001,50,239.47,False
2023-10-24,SKU-1026,STORE-001,30,239.47,False
2023-10-25,SKU-1026,STORE-001,49,239.47,False
2023-10-26,SKU-1026,STORE-001,40,239.47,False
2023-10-27,SKU-1026,STORE-001,49,239.47,False
2023-10-28,SKU-1026,STORE-001,58,239.47,False
2023-10-29,SKU-1026,STORE-001,49,239.47,False
2023-10-30,SKU-1026,STORE-001,34,239.47,False
2023-10-31,SKU-1026,STORE-001,33,239.47,False
2023-11-01,SKU-1026,STORE-001,60,239.47,False
2023-11-02,SKU-1026,STORE-001,77,239.47,False
2023-11-03,SKU-1026,STORE-001,63,239.47,False
2023-11-04,SKU-1026,STORE-001,75,239.47,False
2023-11-05,SKU-1026,STORE-001,68,239.47,False
2023-11-06,SKU-1026,STORE-001,61,239.47,False
2023-11-07,SKU-1026,STORE-001,70,239.47,False
2023-11-08,SKU-1026,STORE-001,52,239.47,False
2023-11-09,SKU-1026,STORE-001,71,239.47,False
2023-11-10,SKU-1026,STORE-001,81,239.47,False
2023-11-11,SKU-1026,STORE-001,66,239.47,False
2023-11-12,SKU-1026,STORE-001,94,239.47,False
2023-11-13,SKU-1026,STORE-001,48,239.47,False
2023-11-14,SKU-1026,STORE-001,58,239.47,False
2023-11-15,SKU-1026,STORE-001,52,239.47,False
2023-11-16,SKU-1026,STORE-001,65,239.47,False
2023-11-17,SKU-1026,STORE-001,50,239.47,False
2023-11-18,SKU-1026,STORE-001,0,239.47,False
2023-11-19,SKU-1026,STORE-001,0,239.47,False
2023-11-20,SKU-1026,STORE-001,68,239.47,False
2023-11-21,SKU-1026,STORE-001,104,167.76,True
2023-11-22,SKU-1026,STORE-001,95,215.26,True
2023-11-23,SKU-1026,STORE-001,93,192.59,True
2023-11-24,SKU-1026,STORE-001,101,211.05,True
2023-11-25,SKU-1026,STORE-001,137,187.21,True
2023-11-26,SKU-1026,STORE-001,102,178.93,True
2023-11-27,SKU-1026,STORE-001,92,178.15,True
2023-11-28,SKU-1026,STORE-001,79,209.75,True
2023-11-29,SKU-1026,STORE-001,17,239.47,False
2023-11-30,SKU-1026,STORE-001,0,239.47,False
2023-12-01,SKU-1026,STORE-001,0,239.47,False
2023-12-02,SKU-1026,STORE-001,0,239.47,False
2023-12-03,SKU-1026,STORE-001,0,239.47,False
2023-12-04,SKU-1026,STORE-001,57,239.47,False
2023-12-05,SKU-1026,STORE-001,59,239.47,False
2023-12-06,SKU-1026,STORE-001,93,239.47,False
2023-12-07,SKU-1026,STORE-001,59,239.47,False
2023-12-08,SKU-1026,STORE-001,63,239.47,False
2023-12-09,SKU-1026,STORE-001,78,239.47,False
2023-12-10,SKU-1026,STORE-001,82,239.47,False
2023-12-11,SKU-1026,STORE-001,57,239.47,False
2023-12-12,SKU-1026,STORE-001,69,239.47,False
2023-12-13,SKU-1026,STORE-001,61,239.47,False
2023-12-14,SKU-1026,STORE-001,84,239.47,False
2023-12-15,SKU-1026,STORE-001,59,239.47,False
2023-12-16,SKU-1026,STORE-001,67,239.47,False
2023-12-17,SKU-1026,STORE-001,0,239.47,False
2023-12-18,SKU-1026,STORE-001,0,194.2,True
2023-12-19,SKU-1026,STORE-001,59,239.47,False
2023-12-20,SKU-1026,STORE-001,66,239.47,False
2023-12-21,SKU-1026,STORE-001,69,239.47,False
2023-12-22,SKU-1026,STORE-001,65,239.47,False
2023-12-23,SKU-1026,STORE-001,92,239.47,False
2023-12-24,SKU-1026,STORE-001,63,239.47,False
2023-12-25,SKU-1026,STORE-001,62,239.47,False
2023-12-26,SKU-1026,STORE-001,59,239.47,False
2023-12-27,SKU-1026,STORE-001,64,239.47,False
2023-12-28,SKU-1026,STORE-001,66,239.47,False
2023-12-29,SKU-1026,STORE-001,53,239.47,False
2023-12-30,SKU-1026,STORE-001,79,239.47,False
2023-12-31,SKU-1026,STORE-001,91,177.73,True
2024-01-01,SKU-1026,STORE-001,0,239.47,False
2024-01-02,SKU-1026,STORE-001,0,239.47,False
2024-01-03,SKU-1026,STORE-001,0,239.47,False
2024-01-04,SKU-1026,STORE-001,49,239.47,False
2024-01-05,SKU-1026,STORE-001,45,239.47,False
2024-01-06,SKU-1026,STORE-001,54,239.47,False
2024-01-07,SKU-1026,STORE-001,48,239.47,False
2024-01-08,SKU-1026,STORE-001,43,239.47,False
2024-01-09,SKU-1026,STORE-001,41,239.47,False
2024-01-10,SKU-1026,STORE-001,44,239.47,False
2024-01-11,SKU-1026,STORE-001,32,239.47,False
2024-01-12,SKU-1026,STORE-001,46,239.47,False
2024-01-13,SKU-1026,STORE-001,59,239.47,False
2024-01-14,SKU-1026,STORE-001,56,239.47,False
2024-01-15,SKU-1026,STORE-001,46,239.47,False
2024-01-16,SKU-1026,STORE-001,40,239.47,False
2024-01-17,SKU-1026,STORE-001,38,239.47,False
2024-01-18,SKU-1026,STORE-001,40,239.47,False
2024-01-19,SKU-1026,STORE-001,37,239.47,False
2024-01-20,SKU-1026,STORE-001,61,239.47,False
2024-01-21,SKU-1026,STORE-001,46,239.47,False
2024-01-22,SKU-1026,STORE-001,42,239.47,False
2024-01-23,SKU-1026,STORE-001,43,239.47,False
2024-01-24,SKU-1026,STORE-001,49,239.47,False
2024-01-25,SKU-1026,STORE-001,50,239.47,False
2024-01-26,SKU-1026,STORE-001,51,239.47,False
2024-01-27,SKU-1026,STORE-001,49,239.47,False
2024-01-28,SKU-1026,STORE-001,42,239.47,False
2024-01-29,SKU-1026,STORE-001,48,239.47,False
2024-01-30,SKU-1026,STORE-001,35,239.47,False
2024-01-31,SKU-1026,STORE-001,42,239.47,False
2024-02-01,SKU-1026,STORE-001,33,239.47,False
2024-02-02,SKU-1026,STORE-001,30,239.47,False
2024-02-03,SKU-1026,STORE-001,54,239.47,False
2024-02-04,SKU-1026,STORE-001,52,239.47,False
2024-02-05,SKU-1026,STORE-001,38,239.47,False
2024-02-06,SKU-1026,STORE-001,54,239.47,False
2024-02-07,SKU-1026,STORE-001,44,239.47,False
2024-02-08,SKU-1026,STORE-001,47,239.47,False
2024-02-09,SKU-1026,STORE-001,56,191.17,True
2024-02-10,SKU-1026,STORE-001,47,239.47,False
2024-02-11,SKU-1026,STORE-001,51,239.47,False
2024-02-12,SKU-1026,STORE-001,45,239.47,False
2024-02-13,SKU-1026,STORE-001,30,239.47,False
2024-02-14,SKU-1026,STORE-001,38,239.47,False
2024-02-15,SKU-1026,STORE-001,44,239.47,False
2024-02-16,SKU-1026,STORE-001,42,239.47,False
2024-02-17,SKU-1026,STORE-001,41,239.47,False
2024-02-18,SKU-1026,STORE-001,48,239.47,False
2024-02-19,SKU-1026,STORE-001,47,239.47,False
2024-02-20,SKU-1026,STORE-001,48,239.47,False
2024-02-21,SKU-1026,STORE-001,47,239.47,False
2024-02-22,SKU-1026,STORE-001,50,239.47,False
2024-02-23,SKU-1026,STORE-001,38,239.47,False
2024-02-24,SKU-1026,STORE-001,52,239.47,False
2024-02-25,SKU-1026,STORE-001,50,239.47,False
2024-02-26,SKU-1026,STORE-001,43,239.47,False
2024-02-27,SKU-1026,STORE-001,32,239.47,False
2024-02-28,SKU-1026,STORE-001,39,239.47,False
2024-02-29,SKU-1026,STORE-001,45,239.47,False
2024-03-01,SKU-1026,STORE-001,32,239.47,False
2024-03-02,SKU-1026,STORE-001,96,174.18,True
2024-03-03,SKU-1026,STORE-001,77,170.83,True
2024-03-04,SKU-1026,STORE-001,36,239.47,False
2024-03-05,SKU-1026,STORE-001,37,239.47,False
2024-03-06,SKU-1026,STORE-001,35,239.47,False
2024-03-07,SKU-1026,STORE-001,38,239.47,False
2024-03-08,SKU-1026,STORE-001,34,239.47,False
2024-03-09,SKU-1026,STORE-001,54,239.47,False
2024-03-10,SKU-1026,STORE-001,50,239.47,False
2024-03-11,SKU-1026,STORE-001,35,239.47,False
2024-03-12,SKU-1026,STORE-001,40,239.47,False
2024-03-13,SKU-1026,STORE-001,43,239.47,False
2024-03-14,SKU-1026,STORE-001,40,239.47,False
2024-03-15,SKU-1026,STORE-001,39,239.47,False
2024-03-16,SKU-1026,STORE-001,45,239.47,False
2024-03-17,SKU-1026,STORE-001,46,239.47,False
2024-03-18,SKU-1026,STORE-001,51,239.47,False
2024-03-19,SKU-1026,STORE-001,36,239.47,False
2024-03-20,SKU-1026,STORE-001,38,239.47,False
2024-03-21,SKU-1026,STORE-001,67,169.01,True
2024-03-22,SKU-1026,STORE-001,40,239.47,False
2024-03-23,SKU-1026,STORE-001,57,239.47,False
2024-03-24,SKU-1026,STORE-001,40,239.47,False
2024-03-25,SKU-1026,STORE-001,51,239.47,False
2024-03-26,SKU-1026,STORE-001,33,239.47,False
2024-03-27,SKU-1026,STORE-001,40,239.47,False
2024-03-28,SKU-1026,STORE-001,36,239.47,False
2024-03-29,SKU-1026,STORE-001,54,239.47,False
2024-03-30,SKU-1026,STORE-001,49,239.47,False
2024-03-31,SKU-1026,STORE-001,48,239.47,False
2024-04-01,SKU-1026,STORE-001,41,239.47,False
2024-04-02,SKU-1026,STORE-001,34,239.47,False
2024-04-03,SKU-1026,STORE-001,52,239.47,False
2024-04-04,SKU-1026,STORE-001,46,239.47,False
2024-04-05,SKU-1026,STORE-001,43,239.47,False
2024-04-06,SKU-1026,STORE-001,61,239.47,False
2024-04-07,SKU-1026,STORE-001,45,239.47,False
2024-04-08,SKU-1026,STORE-001,39,239.47,False
2024-04-09,SKU-1026,STORE-001,59,196.53,True
2024-04-10,SKU-1026,STORE-001,32,239.47,False
2024-04-11,SKU-1026,STORE-001,40,239.47,False
2024-04-12,SKU-1026,STORE-001,29,239.47,False
2024-04-13,SKU-1026,STORE-001,42,239.47,False
2024-04-14,SKU-1026,STORE-001,85,183.28,True
2024-04-15,SKU-1026,STORE-001,50,207.09,True
2024-04-16,SKU-1026,STORE-001,87,169.32,True
2024-04-17,SKU-1026,STORE-001,55,199.14,True
2024-04-18,SKU-1026,STORE-001,83,170.72,True
2024-04-19,SKU-1026,STORE-001,75,171.75,True
2024-04-20,SKU-1026,STORE-001,70,182.37,True
2024-04-21,SKU-1026,STORE-001,82,170.34,True
2024-04-22,SKU-1026,STORE-001,38,239.47,False
2024-04-23,SKU-1026,STORE-001,47,239.47,False
2024-04-24,SKU-1026,STORE-001,42,239.47,False
2024-04-25,SKU-1026,STORE-001,49,239.47,False
2024-04-26,SKU-1026,STORE-001,24,239.47,False
2024-04-27,SKU-1026,STORE-001,49,239.47,False
2024-04-28,SKU-1026,STORE-001,67,206.85,True
2024-04-29,SKU-1026,STORE-001,52,239.47,False
2024-04-30,SKU-1026,STORE-001,38,239.47,False
2024-05-01,SKU-1026,STORE-001,41,239.47,False
2024-05-02,SKU-1026,STORE-001,25,239.47,False
2024-05-03,SKU-1026,STORE-001,47,239.47,False
2024-05-04,SKU-1026,STORE-001,51,239.47,False
2024-05-05,SKU-1026,STORE-001,44,239.47,False
2024-05-06,SKU-1026,STORE-001,40,239.47,False
2024-05-07,SKU-1026,STORE-001,39,239.47,False
2024-05-08,SKU-1026,STORE-001,41,239.47,False
2024-05-09,SKU-1026,STORE-001,42,239.47,False
2024-05-10,SKU-1026,STORE-001,38,239.47,False
2024-05-11,SKU-1026,STORE-001,62,239.47,False
2024-05-12,SKU-1026,STORE-001,49,239.47,False
2024-05-13,SKU-1026,STORE-001,56,239.47,False
2024-05-14,SKU-1026,STORE-001,49,239.47,False
2024-05-15,SKU-1026,STORE-001,40,239.47,False
2024-05-16,SKU-1026,STORE-001,40,211.02,True
2024-05-17,SKU-1026,STORE-001,37,239.47,False
2024-05-18,SKU-1026,STORE-001,50,239.47,False
2024-05-19,SKU-1026,STORE-001,80,188.01,True
2024-05-20,SKU-1026,STORE-001,43,239.47,False
2024-05-21,SKU-1026,STORE-001,41,239.47,False
2024-05-22,SKU-1026,STORE-001,44,239.47,False
2024-05-23,SKU-1026,STORE-001,56,239.47,False
2024-05-24,SKU-1026,STORE-001,40,239.47,False
2024-05-25,SKU-1026,STORE-001,52,239.47,False
2024-05-26,SKU-1026,STORE-001,52,239.47,False
2024-05-27,SKU-1026,STORE-001,38,239.47,False
2024-05-28,SKU-1026,STORE-001,39,239.47,False
2024-05-29,SKU-1026,STORE-001,36,239.47,False
2024-05-30,SKU-1026,STORE-001,39,239.47,False
2024-05-31,SKU-1026,STORE-001,40,239.47,False
2024-06-01,SKU-1026,STORE-001,39,239.47,False
2024-06-02,SKU-1026,STORE-001,54,239.47,False
2024-06-03,SKU-1026,STORE-001,40,239.47,False
2024-06-04,SKU-1026,STORE-001,43,239.47,False
2024-06-05,SKU-1026,STORE-001,39,239.47,False
2024-06-06,SKU-1026,STORE-001,33,239.47,False
2024-06-07,SKU-1026,STORE-001,39,239.47,False
2024-06-08,SKU-1026,STORE-001,44,239.47,False
2024-06-09,SKU-1026,STORE-001,57,239.47,False
2024-06-10,SKU-1026,STORE-001,33,239.47,False
2024-06-11,SKU-1026,STORE-001,69,185.37,True
2024-06-12,SKU-1026,STORE-001,38,239.47,False
2024-06-13,SKU-1026,STORE-001,43,239.47,False
2024-06-14,SKU-1026,STORE-001,31,239.47,False
2024-06-15,SKU-1026,STORE-001,52,239.47,False
2024-06-16,SKU-1026,STORE-001,39,239.47,False
2024-06-17,SKU-1026,STORE-001,43,239.47,False
2024-06-18,SKU-1026,STORE-001,35,239.47,False
2024-06-19,SKU-1026,STORE-001,37,239.47,False
2024-06-20,SKU-1026,STORE-001,43,239.47,False
2024-06-21,SKU-1026,STORE-001,37,239.47,False
2024-06-22,SKU-1026,STORE-001,57,239.47,False
2024-06-23,SKU-1026,STORE-001,45,239.47,False
2024-06-24,SKU-1026,STORE-001,43,239.47,False
2024-06-25,SKU-1026,STORE-001,46,239.47,False
2024-06-26,SKU-1026,STORE-001,47,239.47,False
2024-06-27,SKU-1026,STORE-001,37,239.47,False
2024-06-28,SKU-1026,STORE-001,32,239.47,False
2024-06-29,SKU-1026,STORE-001,53,239.47,False
2024-06-30,SKU-1026,STORE-001,49,239.47,False
2024-07-01,SKU-1026,STORE-001,48,239.47,False
2024-07-02,SKU-1026,STORE-001,45,239.47,False
2024-07-03,SKU-1026,STORE-001,52,239.47,False
2024-07-04,SKU-1026,STORE-001,27,239.47,False
2024-07-05,SKU-1026,STORE-001,48,239.47,False
2024-07-06,SKU-1026,STORE-001,47,239.47,False
2024-07-07,SKU-1026,STORE-001,36,239.47,False
2024-07-08,SKU-1026,STORE-001,44,239.47,False
2024-07-09,SKU-1026,STORE-001,36,239.47,False
2024-07-10,SKU-1026,STORE-001,53,190.13,True
2024-07-11,SKU-1026,STORE-001,47,239.47,False
2024-07-12,SKU-1026,STORE-001,56,239.47,False
2024-07-13,SKU-1026,STORE-001,48,239.47,False
2024-07-14,SKU-1026,STORE-001,64,203.58,True
2024-07-15,SKU-1026,STORE-001,82,176.13,True
2024-07-16,SKU-1026,STORE-001,71,173.0,True
2024-07-17,SKU-1026,STORE-001,64,191.8,True
2024-07-18,SKU-1026,STORE-001,60,204.17,True
2024-07-19,SKU-1026,STORE-001,59,186.4,True
2024-07-20,SKU-1026,STORE-001,93,171.98,True
2024-07-21,SKU-1026,STORE-001,54,239.47,False
2024-07-22,SKU-1026,STORE-001,58,239.47,False
2024-07-23,SKU-1026,STORE-001,59,206.54,True
2024-07-24,SKU-1026,STORE-001,41,239.47,False
2024-07-25,SKU-1026,STORE-001,35,239.47,False
2024-07-26,SKU-1026,STORE-001,61,186.6,True
2024-07-27,SKU-1026,STORE-001,53,239.47,False
2024-07-28,SKU-1026,STORE-001,48,239.47,False
2024-07-29,SKU-1026,STORE-001,33,239.47,False
2024-07-30,SKU-1026,STORE-001,40,239.47,False
2024-07-31,SKU-1026,STORE-001,61,202.84,True
2024-08-01,SKU-1026,STORE-001,36,239.47,False
2024-08-02,SKU-1026,STORE-001,33,239.47,False
2024-08-03,SKU-1026,STORE-001,57,239.47,False
2024-08-04,SKU-1026,STORE-001,59,210.1,True
2024-08-05,SKU-1026,STORE-001,39,239.47,False
2024-08-06,SKU-1026,STORE-001,31,239.47,False
2024-08-07,SKU-1026,STORE-001,51,239.47,False
2024-08-08,SKU-1026,STORE-001,70,175.82,True
2024-08-09,SKU-1026,STORE-001,41,239.47,False
2024-08-10,SKU-1026,STORE-001,51,239.47,False
2024-08-11,SKU-1026,STORE-001,43,239.47,False
2024-08-12,SKU-1026,STORE-001,36,239.47,False
2024-08-13,SKU-1026,STORE-001,67,192.13,True
2024-08-14,SKU-1026,STORE-001,80,177.38,True
2024-08-15,SKU-1026,STORE-001,35,239.47,False
2024-08-16,SKU-1026,STORE-001,43,239.47,False
2024-08-17,SKU-1026,STORE-001,52,239.47,False
2024-08-18,SKU-1026,STORE-001,53,239.47,False
2024-08-19,SKU-1026,STORE-001,42,239.47,False
2024-08-20,SKU-1026,STORE-001,47,239.47,False
2024-08-21,SKU-1026,STORE-001,48,239.47,False
2024-08-22,SKU-1026,STORE-001,51,239.47,False
2024-08-23,SKU-1026,STORE-001,35,239.47,False
2024-08-24,SKU-1026,STORE-001,53,239.47,False
2024-08-25,SKU-1026,STORE-001,50,239.47,False
2024-08-26,SKU-1026,STORE-001,28,239.47,False
2024-08-27,SKU-1026,STORE-001,39,239.47,False
2024-08-28,SKU-1026,STORE-001,32,239.47,False
2024-08-29,SKU-1026,STORE-001,35,239.47,False
2024-08-30,SKU-1026,STORE-001,41,239.47,False
2024-08-31,SKU-1026,STORE-001,48,239.47,False
2024-09-01,SKU-1026,STORE-001,49,239.47,False
2024-09-02,SKU-1026,STORE-001,39,239.47,False
2024-09-03,SKU-1026,STORE-001,58,169.95,True
2024-09-04,SKU-1026,STORE-001,47,239.47,False
2024-09-05,SKU-1026,STORE-001,41,239.47,False
2024-09-06,SKU-1026,STORE-001,45,239.47,False
2024-09-07,SKU-1026,STORE-001,44,239.47,False
2024-09-08,SKU-1026,STORE-001,64,239.47,False
2024-09-09,SKU-1026,STORE-001,47,239.47,False
2024-09-10,SKU-1026,STORE-001,39,239.47,False
2024-09-11,SKU-1026,STORE-001,38,239.47,False
2024-09-12,SKU-1026,STORE-001,54,239.47,False
2024-09-13,SKU-1026,STORE-001,73,168.39,True
2024-09-14,SKU-1026,STORE-001,52,239.47,False
2024-09-15,SKU-1026,STORE-001,55,239.47,False
2024-09-16,SKU-1026,STORE-001,53,239.47,False
2024-09-17,SKU-1026,STORE-001,33,239.47,False
2024-09-18,SKU-1026,STORE-001,31,239.47,False
2024-09-19,SKU-1026,STORE-001,41,239.47,False
2024-09-20,SKU-1026,STORE-001,42,239.47,False
2024-09-21,SKU-1026,STORE-001,59,239.47,False
2024-09-22,SKU-1026,STORE-001,44,239.47,False
2024-09-23,SKU-1026,STORE-001,41,239.47,False
2024-09-24,SKU-1026,STORE-001,52,239.47,False
2024-09-25,SKU-1026,STORE-001,41,239.47,False
2024-09-26,SKU-1026,STORE-001,32,239.47,False
2024-09-27,SKU-1026,STORE-001,43,239.47,False
2024-09-28,SKU-1026,STORE-001,42,239.47,False
2024-09-29,SKU-1026,STORE-001,54,239.47,False
2024-09-30,SKU-1026,STORE-001,59,189.34,True
2024-10-01,SKU-1026,STORE-001,48,239.47,False
2024-10-02,SKU-1026,STORE-001,38,239.47,False
2024-10-03,SKU-1026,STORE-001,47,239.47,False
2024-10-04,SKU-1026,STORE-001,70,184.5,True
2024-10-05,SKU-1026,STORE-001,47,239.47,False
2024-10-06,SKU-1026,STORE-001,45,239.47,False
2024-10-07,SKU-1026,STORE-001,39,239.47,False
2024-10-08,SKU-1026,STORE-001,46,239.47,False
2024-10-09,SKU-1026,STORE-001,41,239.47,False
2024-10-10,SKU-1026,STORE-001,30,239.47,False
2024-10-11,SKU-1026,STORE-001,32,239.47,False
2024-10-12,SKU-1026,STORE-001,47,239.47,False
2024-10-13,SKU-1026,STORE-001,96,169.35,True
2024-10-14,SKU-1026,STORE-001,42,239.47,False
2024-10-15,SKU-1026,STORE-001,42,239.47,False
2024-10-16,SKU-1026,STORE-001,35,239.47,False
2024-10-17,SKU-1026,STORE-001,33,239.47,False
2024-10-18,SKU-1026,STORE-001,48,239.47,False
2024-10-19,SKU-1026,STORE-001,58,239.47,False
2024-10-20,SKU-1026,STORE-001,47,239.47,False
2024-10-21,SKU-1026,STORE-001,39,239.47,False
2024-10-22,SKU-1026,STORE-001,34,239.47,False
2024-10-23,SKU-1026,STORE-001,46,239.47,False
2024-10-24,SKU-1026,STORE-001,50,239.47,False
2024-10-25,SKU-1026,STORE-001,34,239.47,False
2024-10-26,SKU-1026,STORE-001,76,168.53,True
2024-10-27,SKU-1026,STORE-001,37,239.47,False
2024-10-28,SKU-1026,STORE-001,29,239.47,False
2024-10-29,SKU-1026,STORE-001,41,239.47,False
2024-10-30,SKU-1026,STORE-001,43,239.47,False
2024-10-31,SKU-1026,STORE-001,52,239.47,False
2024-11-01,SKU-1026,STORE-001,77,239.47,False
2024-11-02,SKU-1026,STORE-001,70,239.47,False
2024-11-03,SKU-1026,STORE-001,91,239.47,False
2024-11-04,SKU-1026,STORE-001,72,239.47,False
2024-11-05,SKU-1026,STORE-001,80,239.47,False
2024-11-06,SKU-1026,STORE-001,70,208.15,True
2024-11-07,SKU-1026,STORE-001,51,239.47,False
2024-11-08,SKU-1026,STORE-001,51,239.47,False
2024-11-09,SKU-1026,STORE-001,81,239.47,False
2024-11-10,SKU-1026,STORE-001,72,239.47,False
2024-11-11,SKU-1026,STORE-001,65,239.47,False
2024-11-12,SKU-1026,STORE-001,67,239.47,False
2024-11-13,SKU-1026,STORE-001,69,239.47,False
2024-11-14,SKU-1026,STORE-001,56,239.47,False
2024-11-15,SKU-1026,STORE-001,29,239.47,False
2024-11-16,SKU-1026,STORE-001,0,239.47,False
2024-11-17,SKU-1026,STORE-001,0,239.47,False
2024-11-18,SKU-1026,STORE-001,56,239.47,False
2024-11-19,SKU-1026,STORE-001,83,239.47,False
2024-11-20,SKU-1026,STORE-001,117,180.69,True
2024-11-21,SKU-1026,STORE-001,148,180.83,True
2024-11-22,SKU-1026,STORE-001,89,203.67,True
2024-11-23,SKU-1026,STORE-001,85,215.02,True
2024-11-24,SKU-1026,STORE-001,109,207.61,True
2024-11-25,SKU-1026,STORE-001,77,214.25,True
2024-11-26,SKU-1026,STORE-001,69,213.84,True
2024-11-27,SKU-1026,STORE-001,55,194.16,True
2024-11-28,SKU-1026,STORE-001,0,239.47,False
2024-11-29,SKU-1026,STORE-001,0,239.47,False
2024-11-30,SKU-1026,STORE-001,0,239.47,False
2024-12-01,SKU-1026,STORE-001,0,239.47,False
2024-12-02,SKU-1026,STORE-001,0,239.47,False
2024-12-03,SKU-1026,STORE-001,49,239.47,False
2024-12-04,SKU-1026,STORE-001,54,239.47,False
2024-12-05,SKU-1026,STORE-001,70,239.47,False
